1	-7.1999999999999993e+00	2.6215842212792933e+04
2	2.6419999999999998e+01	9.6192907119720738e+04
3	-6.5474666666666650e+01	2.3839100772248325e+05
4	1.2290939999999998e+02	4.4750601770403486e+05
5	-1.8604046933333328e+02	6.7736510399545473e+05
6	2.3619101875555546e+02	8.5995876232718106e+05
7	-2.5842301014857128e+02	9.4090633822219213e+05
8	2.4855636947815856e+02	9.0498038984091510e+05
9	-2.1335817640397300e+02	7.7682751794991561e+05
10	1.6541175121937488e+02	6.0225496643856552e+05
11	-1.1694401300893895e+02	4.2578834010557487e+05
12	7.5999092547075463e+01	2.7670791936625424e+05
13	-4.5703481726718238e+01	1.6640510583905331e+05
14	2.5579454633646634e+01	9.3132523209769672e+04
15	-1.3388550576686157e+01	4.8748047336920201e+04
16	6.5825520936093973e+00	2.3965745068258351e+04
17	-3.0505680179449275e+00	1.1107966562474827e+04
18	1.3378533662075975e+00	4.8700576248591733e+03
19	-5.5609691537401829e-01	2.0257212349376048e+03
20	2.2042270007444420e-01	8.0154809757907447e+02
21	-8.2789721195907773e-02	3.0243326083220012e+02
22	3.0225817641223410e-02	1.0905070003018400e+02
23	-1.0066678813753796e-02	3.7652277320752958e+01
24	3.6999241416967466e-03	1.2471239940817158e+01
25	-8.1552162769103070e-04	3.9692737209778381e+00
26	6.0858049957742202e-04	1.2158113569728910e+00
27	1.7607540907366972e-04	3.5891818521955260e-01
28	3.0273761414976856e-04	1.0225260927966280e-01
29	2.6692278374894059e-04	2.8147408475287850e-02
30	2.7671217072516689e-04	7.4952630443986283e-03
31	2.7412271997661670e-04	1.9327984543571787e-03
32	2.7478626673093270e-04	4.8314230469906968e-04
33	2.7462138541622390e-04	1.1718236876329874e-04
34	2.7466115090977132e-04	2.7601817189401721e-05
35	2.7465183442271164e-04	6.3190492338091538e-06
36	2.7465395651143080e-04	1.4073703403929740e-06
37	2.7465348621068762e-04	3.0497129500381466e-07
38	2.7465358769663748e-04	6.4534005300299827e-08
39	2.7465356635856598e-04	1.3156852688067666e-08
40	2.7465357073287066e-04	2.7697732942882999e-09
41	2.7465356985800971e-04	4.1555194165815564e-10
42	2.7465357002881590e-04	2.0634489388141544e-10
43	2.7465356999624354e-04	8.7750547517616133e-11
44	2.7465357000231382e-04	1.0985215476792844e-10
45	2.7465357000120767e-04	1.0582469112858624e-10
46	2.7465357000140483e-04	1.0654254877407938e-10
47	2.7465357000137040e-04	1.0641721481617777e-10
48	2.7465357000137626e-04	1.0643853145783662e-10
49	2.7465357000137528e-04	1.0643497868422681e-10
50	2.7465357000137545e-04	1.0643557081316179e-10
51	2.7465357000137545e-04	1.0643557081316179e-10
52	2.7465357000137545e-04	1.0643557081316179e-10
53	2.7465357000137545e-04	1.0643557081316179e-10
54	2.7465357000137545e-04	1.0643557081316179e-10
55	2.7465357000137545e-04	1.0643557081316179e-10
56	2.7465357000137545e-04	1.0643557081316179e-10
57	2.7465357000137545e-04	1.0643557081316179e-10
58	2.7465357000137545e-04	1.0643557081316179e-10
59	2.7465357000137545e-04	1.0643557081316179e-10
60	2.7465357000137545e-04	1.0643557081316179e-10
61	2.7465357000137545e-04	1.0643557081316179e-10
62	2.7465357000137545e-04	1.0643557081316179e-10
63	2.7465357000137545e-04	1.0643557081316179e-10
64	2.7465357000137545e-04	1.0643557081316179e-10
65	2.7465357000137545e-04	1.0643557081316179e-10
66	2.7465357000137545e-04	1.0643557081316179e-10
67	2.7465357000137545e-04	1.0643557081316179e-10
68	2.7465357000137545e-04	1.0643557081316179e-10
69	2.7465357000137545e-04	1.0643557081316179e-10
70	2.7465357000137545e-04	1.0643557081316179e-10
71	2.7465357000137545e-04	1.0643557081316179e-10
72	2.7465357000137545e-04	1.0643557081316179e-10
73	2.7465357000137545e-04	1.0643557081316179e-10
74	2.7465357000137545e-04	1.0643557081316179e-10
75	2.7465357000137545e-04	1.0643557081316179e-10
76	2.7465357000137545e-04	1.0643557081316179e-10
77	2.7465357000137545e-04	1.0643557081316179e-10
78	2.7465357000137545e-04	1.0643557081316179e-10
79	2.7465357000137545e-04	1.0643557081316179e-10
80	2.7465357000137545e-04	1.0643557081316179e-10
81	2.7465357000137545e-04	1.0643557081316179e-10
82	2.7465357000137545e-04	1.0643557081316179e-10
83	2.7465357000137545e-04	1.0643557081316179e-10
84	2.7465357000137545e-04	1.0643557081316179e-10
85	2.7465357000137545e-04	1.0643557081316179e-10
86	2.7465357000137545e-04	1.0643557081316179e-10
87	2.7465357000137545e-04	1.0643557081316179e-10
88	2.7465357000137545e-04	1.0643557081316179e-10
89	2.7465357000137545e-04	1.0643557081316179e-10
90	2.7465357000137545e-04	1.0643557081316179e-10
91	2.7465357000137545e-04	1.0643557081316179e-10
92	2.7465357000137545e-04	1.0643557081316179e-10
93	2.7465357000137545e-04	1.0643557081316179e-10
94	2.7465357000137545e-04	1.0643557081316179e-10
95	2.7465357000137545e-04	1.0643557081316179e-10
96	2.7465357000137545e-04	1.0643557081316179e-10
97	2.7465357000137545e-04	1.0643557081316179e-10
98	2.7465357000137545e-04	1.0643557081316179e-10
99	2.7465357000137545e-04	1.0643557081316179e-10
100	2.7465357000137545e-04	1.0643557081316179e-10
